languageTag,key,message,annotation
default,CORP.CD.SAVINGS.FOREIGN_CURRENCY.New Golden,New Golden,
ar,CORP.CD.SAVINGS.FOREIGN_CURRENCY.New Golden,الشهادة الذهبية الجديدة,
ar,CORP.CD.SAVINGS.FOREIGN_CURRENCY.New Golden.MSG,"الحد الادني 500 دولار امريكي او يورو او مضاعفاتها 
المدة  : 3 سنوات / سعر العائد : 2.25% للدولار  / دورية صرف العائد : شهري , ربع سنوي , نصف سنوي , سنوي
0.75% لليورو 
 دورية صرف العائد : ربع سنوي فقط
المميزات:
يمكن الاقتراض بضمان هذه الشهادات من اي من فروع مصرفنا وفقا و التعليمات السارية.
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
default,CORP.CD.SAVINGS.FOREIGN_CURRENCY.New Golden.MSG,"Minimum amount USD/Euro 500 or multiples
Duration: 3 years/Interest rate: USD: 2.25%/Interest payout frequency: monthly, quarterly, semi-annually and annually
Euro: 0.75%
 Interest payout frequency: quarterly only
Features:
You can borrow against these certificates from any NBE branch in accordance with the applicable regulations.
Certificates can be opened via Al Ahly Net/NBE Mobile",
ar,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 3 Years,شهادة الشركات 3 سنوات,
default,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 3 Years,Corporate Certificate 3 Years,
default,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 3 Years.MSG,"Minimum amount
1,000
&multiples
(provided that the first purchase is not less than EGP 50,000)
 Duration: 3 years
Interest rate 
Monthly: 5.25%
Quarterly: 6.00%
Semi-Annually: 6.25%
Annually: 6.50%
Features:
You can borrow against these certificates from any NBE branch in accordance with the applicable regulations.
Certificates can be opened via Al Ahly Net/NBE Mobile
",
ar,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 3 Years.MSG,"الحد الأدنى للشراء
1000
ومضاعفاتها
( علي ان يكون الشراء اول مرة بمبلغ لا يقل عن 50,000 جم)
 مدتها 3 سنوات
سعر العائد:
شهري : 5.25%
ربع ستوي :6.00%
نصف سنوي : 6.25%
سنوي : 6.50%
المميزات:
يمكن الاقتراض بضمان هذه الشهادات من اي من فروع مصرفنا وفقا و التعليمات السارية.
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل
",
default,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 5 Years,Corporate Certificate 5 Years,
ar,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 5 Years,شهادة الشركات 5 سنوات,
default,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 5 Years.MSG,"Minimum amount
1,000
&multiples
(provided that the first purchase is not less than EGP 50,000)
Duration: 5 years
Interest rate: 
Monthly: 5.25%
Quarterly: 5.50%
Semi-Annually: 5.75%
Annually: 6.00%	
Features:
You can borrow against these certificates from any NBE branch in accordance with the applicable regulations.
Certificates can be opened via Al Ahly Net/NBE Mobile",
ar,CORP.CD.SAVINGS.LOCAL_CURRENCY.Corporate Certificate 5 Years.MSG,"الحد الأدنى للشراء
1000
ومضاعفاتها
( علي ان يكون الشراء اول مرة بمبلغ لا يقل عن 50,000 جم)
مدتها 5 سنوات
سعر العائد:
شهري : 5.25%
ربع ستوي : 5.50%
نصف سنوي : 5.75%
سنوي : 6.00%	
المميزات:
يمكن الاقتراض بضمان هذه الشهادات من اي من فروع مصرفنا وفقا و التعليمات السارية.
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
ar,CORP.CD.SAVINGS_CERTIFICATES.Foreign currency,بالعملة الاجنبية,
default,CORP.CD.SAVINGS_CERTIFICATES.Foreign currency,Foreign currency,
default,CORP.CD.SAVINGS_CERTIFICATES.Local currency,Local currency,
ar,CORP.CD.SAVINGS_CERTIFICATES.Local currency,بالعملة المحلية,
ar,CORP.CERTIFICATES_DEPOSITS.Corporate deposits,ودائع الشركات,
default,CORP.CERTIFICATES_DEPOSITS.Corporate deposits,Corporate deposits,
default,CORP.CERTIFICATES_DEPOSITS.Savings Certificates,Savings Certificates,
ar,CORP.CERTIFICATES_DEPOSITS.Savings Certificates,شهادات الإدخار,
ar,CORP.DB.AHLY_NET.Downloading NBE Mobile application,تحميل تطبيق الأهلي موبايل,
default,CORP.DB.AHLY_NET.Downloading NBE Mobile application,Downloading NBE Mobile application,
ar,CORP.DB.AHLY_NET.Downloading NBE Mobile application.MSG,"يمكنكم تحميل التطبيق عن طريق الرابط التالي أو البحث علي المتجر الخاص بكم عن NBE Mobile"" ""
لمستخدمي :IOS   APP Store link
لمستخدمي :Android Google Play link",
default,CORP.DB.AHLY_NET.Downloading NBE Mobile application.MSG,"You can download the application via the following link or search on your store for ""NBE Mobile""
For IOS users: APP Store link
For Android users: Google Play link",
ar,CORP.DB.AHLY_NET.Forgetting user ID/ password,تحميل تطبيق الأهلي موبايل,
default,CORP.DB.AHLY_NET.Forgetting user ID/ password,Forgetting user ID/ password,
default,CORP.DB.AHLY_NET.Forgetting user ID/ password.MSG,"In case of forgetting user ID, click “forgot user ID” and choose the required authentication means (hard token or one-time password (OTP)), then enter corporate ID No. and mobile phone No. or email registered with the Bank, for authentication and to view user ID.
In case of forgetting password, click “forgot password” and enter corporate ID and user ID, for verification via hard token. Afterwards, enter one-time password (OTP) sent to your email and mobile phone number, for verification and creating a new password.",
ar,CORP.DB.AHLY_NET.Forgetting user ID/ password.MSG,"في حالة فقدان كود المستخدم، يتم الضغط على ""نسيت كود المستخدم"" واختيار وسيلة التحقق المطلوبة (جهاز رموز الأمان او الرقم السري المتغير OTP) ثم يتم ادخال هوية الشركة ورقم الهاتف المحمول او البريد الالكتروني، المسجل لدى البنك ليقوم النظام بالتحقق منه ومن ثم عرض كود المستخدم.

في حالة فقدان كلمة المرور، يتم الضغط على ""نسيت كلمة المرور"" وإدخال هوية الشركة و كود المستخدم والمصادقة من خلال جهاز رموز الأمان ثم إدخال الرقم السرى المتغير OTP الذى تم إرساله على البريد الالكتروني والهاتف المحمول ليقوم النظام بالتحقق منه ومن ثم انشاء كلمة مرور جديدة.",
default,CORP.DB.AHLY_NET.Hard token,Hard token,
ar,CORP.DB.AHLY_NET.Hard token,جهاز رموز الأمان,
ar,CORP.DB.AHLY_NET.Hard token.MSG,"يستخدم جهاز رموز الأمان لإنشاء الرقم السري المتغير (OTP) للمصادقة على المعاملات المالية/  الغير مالية، كما يتم تفعيل الجهاز من خلال خدمة الأهلي نت/الأهلي موبايل.
وفي حالة  نسيان الرقم السري  للجهاز PIN  يرجى التوجه إلى أقرب فرع من فروع مصرفنا.
لدليل المستخدم الخاص بجهاز رموز الأمان : link
",
default,CORP.DB.AHLY_NET.Hard token.MSG,"The hard token is the device used to generate a one-time password (OTP) to authenticate financial/non-financial transactions. It can be activated via Al Ahly Net/ NBE Mobile.
In case of forgetting the hard token PIN, please visit the nearest NBE branch.
To view the hard token user guide: link",
default,CORP.DB.AHLY_NET.Service subscription,Service subscription,
ar,CORP.DB.AHLY_NET.Service subscription,الاشتراك بالخدمة,
default,CORP.DB.AHLY_NET.Service subscription.MSG,"You can subscribe to the service and specify each user’s authority (maker/checker) and financial limits by visiting the nearest NBE branch, you will receive corporate ID and user ID to your email indicated in the subscription application and password will be sent to the mobile phone number indicated in the subscription application.",
ar,CORP.DB.AHLY_NET.Service subscription.MSG,"يمكنك الاشتراك في الخدمة وتحديد صلاحية المستخدمين (معد ومراجع) والحدود المالية لكل مستخدم من خلال زيارة أقرب فرع من فروع مصرفنا،
يتم ارسال هوية الشركة وكود المستخدم علي البريد الإلكتروني وكلمة المرور علي رقم الهاتف المحمول الذي تم تسجيلهما لكل مستخدم بطلب الاشتراك.",
ar,CORP.DB.AHLY_NET.User manual/ FAQs,دليل المستخدم/ الأسئلة الشائعة,
default,CORP.DB.AHLY_NET.User manual/ FAQs,User manual/ FAQs,
default,CORP.DB.AHLY_NET.User manual/ FAQs.MSG,"Al Ahly Net guide: link
NBE Mobile guide: link
FAQs: FAQs link",
ar,CORP.DB.AHLY_NET.User manual/ FAQs.MSG,"دليل خدمة الأهلي نت :  link
دليل خدمة الأهلي موبايل :  link
الأسئلة الشائعة : FAQ LINK",
default,CORP.DB.QR.Available services,Available services,
ar,CORP.DB.QR.Available services,الخدمات المتاحة,
ar,CORP.DB.QR.AVAILABLE_SERVICES.Installment service,خدمة التقسيط,
default,CORP.DB.QR.AVAILABLE_SERVICES.Installment service,Installment service,
default,CORP.DB.QR.AVAILABLE_SERVICES.Installment service.MSG,The service allows the merchant to offer installment plans for customers holding NBE credit cards for periods up to 36 months.,
ar,CORP.DB.QR.AVAILABLE_SERVICES.Installment service.MSG,تتيح الخدمة للتاجر امكانية تقسيط منتجاته للعملاء حاملي بطاقات الائتمانية البنك الاهلي المصري لفترات تصل الي 36 شهر,
ar,CORP.DB.QR.AVAILABLE_SERVICES.POS service,خدمة ماكينة POS,
default,CORP.DB.QR.AVAILABLE_SERVICES.POS service,POS service,
ar,CORP.DB.QR.AVAILABLE_SERVICES.POS service.MSG,تتيح ماكينات نقاط البيع POS قبول المدفوعات لكافة انواع البطاقات الخاصة بالهيئات الدولية و المحلية المرخص لها بالعمل داخل جمهورية مصر العربية,
default,CORP.DB.QR.AVAILABLE_SERVICES.POS service.MSG,POS machines accept payments by all types of cards of international and national corporations licensed to operate in Arab Republic of Egypt.,
default,CORP.DB.QR.DCC service,DCC service,
ar,CORP.DB.QR.DCC service,خدمة ال DCC,
default,CORP.DB.QR.DCC service.MSG,"The service allows to accept transactions in card's original currency. In this case, the merchant receives part of the commission, which is credited to the merchant's account directly.",
ar,CORP.DB.QR.DCC service.MSG,تتيح الخدمة امكانية قبول الحركة بالعملة الاصلية للبطاقة وفي هذه الحالة يحصل التاجر علي جزء من العمولة و يتم رده لحساب التاجر مباشرة,
default,CORP.DB.QR.For application/ required documents,For application/ required documents,
ar,CORP.DB.QR.For application/ required documents,للتقديم / المستندات المطلوبة,
default,CORP.DB.QR.For application/ required documents.MSG,Corporate current account/ original extract of commercial register not older than 3 months/ copy of tax card/ copy of valid national ID/ company's documents (memorandum of association - companies gazette)/ copy of the deed of title (rent - ownership).,
ar,CORP.DB.QR.For application/ required documents.MSG,حساب جاري شركة / أصل من السجل التجاري لا يتعدي 3 شهور  / صورة من البطاقة الضريبية / صورة من الرقم القومي ساري / مستندات الشركة ( عقد الشركة - صحيفة الشركات .....) صورة من عقد العين(ايجار - تمليك ),
ar,CORP.DB.QR.QR code payments,مدفوعات ال QR Code,
default,CORP.DB.QR.QR code payments,QR code payments,
default,CORP.DB.QR.QR code payments.MSG,"The service allows the merchant to accept customer payments using e-wallet, by scanning the QR code. The service can be provided through the QR application or activated through POS machines.",
ar,CORP.DB.QR.QR code payments.MSG,تتيح الخدمة للتاجر قبول مدفوعات العملاء باستخدام المحافظ الالكترونية وذلك من خلال القيام بعمل مسح لرمز الاستجابة السريع QR Code و يمكن تقديم الخدمة من خلال تطبيق QRاو تفعيلها من خلال ماكينات نقاط البيع POS,
ar,CORP.DIGITAL_BANKING.Al-Ahly E-Shopping,تطبيق قبول المدفوعات للتجار,
default,CORP.DIGITAL_BANKING.Al-Ahly E-Shopping,Al-Ahly E-Shopping,
default,CORP.DIGITAL_BANKING.Al-Ahly E-Shopping.MSG,"This service allows your customers to buy any product/service/pay fees/amounts due/pay bills/pay tuition fees online to entities/businesses that wish to add this service to their website/mobile application, without the need to go to a merchant.
Advantages of e-payment service:
1. Make payments quickly, easily and securely from anywhere in the world.
2. Follow-up transactions carried out through e-payment gateway in real time with the ability to print detailed reports for review.
3. Collect amounts in different currencies (Egyptian Pound-USD Dollar-Euro- Pound Sterling).
4. Settlement of payments in corporate accounts within 2 business days.
5. VISA, Meeza, MasterCard and Amex are accepted.
6. The ability to process (full or partial) refunds & refund amounts to customers.
Now for the first time in Egypt, NBE offers Tap on Phone application to merchants to be installed on near-field communication (NFC)-enabled smart phones. The application enables merchants to accept payments using all types of cards (credit/debit/prepaid cards) by tapping the card on the face of the smart phone so that the application can complete the transaction and an SMS notification is sent to the cardholder to indicate debiting the relevant amount.
The new service will enable merchants to use Tap on Phone application in all types of payments in lieu of traditional points of sale (POS) so that customers can enjoy a cutting edge, seamless and secure banking experience with respect to many banking services.
",
ar,CORP.DIGITAL_BANKING.Al-Ahly E-Shopping.MSG,"هي خدمة تتيح للعملاء شراء اي منتج / خدمة / سداد رسوم / سداد مستحقات مالية / دفع فواتير / سداد مصروفات دراسية عبر الانترنت للمؤسسات / الشركات الراغبة في اضافة هذه الخدمة علي الموقع الالكتروني الخاص بها / تطبيق الهاتف الخاص بها و ذلك دون الحاجه للذهاب للتاجر
مميزات خدمة التحصيل الإلكتروني:
1. سرعة إتمام عملية الدفع بسهولة وأمان من أي مكان فى العالم.
2. إمكانية المتابعة اللحظية للحركات التي تتم من خلال بوابة الدفع الالكترونية  مع إمكانية الاطلاع وطباعة تقارير مفصلة للمراجعة. 
3. إمكانية التحصيل بالعملات المختلفة (الجنيه مصري - الدولار الأمريكي – اليورو – الجنيه الإسترليني).
4. تسوية المدفوعات فى حسابات الشركات فى خلال يومين عمل
5. قبول بطاقات VISA و Meeza و MasterCard و Amex
6. توافر إمكانية عمل حركات مرتجع (كلي او جزئي) ورد المبالغ إلى العملاء.

الان ولأول مرة في مصر يتيح البنك الأهلي المصري للتجار تحميل التطبيق الخاص بخدمة (Tap on Phone) على الهاتف الذكي المدعم بتقنيه الـ Near-field Communication (NFC)، والتي تمكنهم من قبول المدفوعات من خلال كافة انواع البطاقات (بطاقات الائتمان، بطاقات الخصم المباشر، بطاقات مسبقة الدفع) عن طريق تمرير البطاقة البنكية على واجهه الهاتف الذكي ليقوم التطبيق بدوره بإتمام المعاملة وارسال رسالة نصية لحامل البطاقة تفيد بالخصم
 
الخدمة تتيح للتجار استخدام تطبيق الهاتف المحمول  Tap on phoneفي جميع أنواع التحصيلات المختلفة بديلا عن استخدام نقاط البيع الالكترونية POSالتقليدية والتي تتيح للعملاء تجربة مصرفية متطورة سهلة وآمنة لإجراء العديد من الخدمات المصرفية.
",
ar,CORP.DIGITAL_BANKING.Al-Ahly Net/ NBE Mobile,الأهلي نت/ الأهلي موبايل,
default,CORP.DIGITAL_BANKING.Al-Ahly Net/ NBE Mobile,Al-Ahly Net/ NBE Mobile,
ar,CORP.DIGITAL_BANKING.QR Code service,خدمات الأهلي للتسويق عبر الانترنت,
default,CORP.DIGITAL_BANKING.QR Code service,QR Code service,
ar,CORP.DIGITAL_BANKING.QR Code service.MSG,اداة دفع الكترونية تمكن التجار من قبول مدفوعات البطاقات او المحافظ الالكترونية بمختلف انواعها بالاضافة الي تسوية الحركات و اضافة المبالغ المحصلة في حساب التاجر بالبنك و امكانية متابعة الحركات من خلال خدمة الاهلي نت او تطبيق مدفوعات QR code,
default,CORP.DIGITAL_BANKING.QR Code service.MSG,"An electronic payment tool that enables merchants to accept all types of card or e-wallet payments, in addition to settling transactions, crediting the collected amounts to the merchant's account with the Bank, and checking transactions via Al Ahly Net or the QR code payments application",
default,CORP.OTHER_SERVICES.Calculators,Calculators,
ar,CORP.OTHER_SERVICES.Calculators,الحاسبات,
default,CORP.OTHER_SERVICES.CALCULATORS.Currency converter,Currency converter,
ar,CORP.OTHER_SERVICES.CALCULATORS.Currency converter,حاسبة العملات,
default,CORP.OTHER_SERVICES.CALCULATORS.Currency converter.MSG,Currency Converter : https://www.nbe.com.eg/NBE/E/#/EN/ExchangeRatesAndCurrencyConverter,
ar,CORP.OTHER_SERVICES.CALCULATORS.Currency converter.MSG,حاسبة العملات : https://www.nbe.com.eg/NBE/E/#/EN/ExchangeRatesAndCurrencyConverter,
ar,CORP.OTHER_SERVICES.CALCULATORS.Deposit calculator,حاسبة الودائع,
default,CORP.OTHER_SERVICES.CALCULATORS.Deposit calculator,Deposit calculator,
ar,CORP.OTHER_SERVICES.CALCULATORS.Deposit calculator.MSG,"حاسبة الودائع :
https://www.alahlynet.com.eg/?page=td-calculator",
default,CORP.OTHER_SERVICES.CALCULATORS.Deposit calculator.MSG,Deposit Calculator : https://www.alahlynet.com.eg/?page=td-calculator,
default,CORP.OTHER_SERVICES.CALCULATORS.Loan calculator,Loan calculator,
ar,CORP.OTHER_SERVICES.CALCULATORS.Loan calculator,حاسبة القروض,
ar,CORP.OTHER_SERVICES.CALCULATORS.Loan calculator.MSG,"حاسبة القروض :
 https://www.alahlynet.com.eg/?page=loan-eligibility-calculator-comp",
default,CORP.OTHER_SERVICES.CALCULATORS.Loan calculator.MSG,Loan Calculator : https://www.alahlynet.com.eg/?page=loan-eligibility-calculator-comp,
default,CORP.OTHER_SERVICES.Mutual Funds,Mutual Funds,
ar,CORP.OTHER_SERVICES.Mutual Funds,صناديق الاستثمار,
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Advantages,مميزات,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Advantages,Advantages,
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Advantages.MSG,"* انخفاض المخاطر :- : من خلال إدارة متخصصة في هذا المجال وسياسة استثمارية متوازنة ومتنوعة في قنوات الاستثمار المختلفة .
*ارتفاع العائد :- من خلال زيادة الموارد وخفض الالتزامات مع إمكانية استمرارية التوزيعات النقدية الدورية على حملة الوثائق .
* التنويع :-من خلال تعدد أنواع صناديق استثمار البنك الأهلى بين عائد دوري تراكمى ، نقدى ذو عائد يومي تراكمي و عائد دوري ربع سنوي, عائد دوري تراكمي وجوائز ، إسلامي , صندوق الصناديق ذو العائد النصف سنوي, بالإضافة إلى صندوق الاستثمار في أدوات الدين الواعد ذو العائد الدوري.
* الإفصاح والشفافية :-من خلال النشر الدوري النصف سنوي للمراكز المالية للصناديق بالصحف
*توافر الرقابة :- من خلال الرقابة المزدوجة على الصناديق من البنك الأهلي المصري والهيئة العامة للرقابة المالية ومراقبي حسابات كل صندوق .
*التقييم الدوري :-من خلال تحديث المحافظ الإستثمارية الخاصة بكل صندوق بهدف الوصول للقيمة العادلة لسعر الوثيقة والذي يتم نشره بصفة دورية بالصحف القومية وكذا علي الموقع الإلكتروني لمصرفنا حسب دورية كل صندوق (أسبوعي/ يومي) وبما يتيح لعملاء مصرفنا سهولة التعرف علي السعر الذي سيتم علي اساسه التعامل علي الوثائق بيعا وشراء.
* الإقتراض بضمان الوثائق :- يجوز الإقتراض بضمان الوثائق من البنك الأهلى المصرى وذلك وفقاً لقواعد الإقراض السارية بالبنك
كما يمكنكم الاطلاع على تفاصيل اكثر من خلال زياره الرابط التالى 
 https://www.nbe.com.eg/NBE/E/#/AR/MultiArticle?inParams=%7B%22ArticleData%22%3A%22Articles%24MutualFundsServices%22%2C%22ArticleID%22%3A%224%22%7D
",
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Advantages.MSG,"* Low risk: A specialized management that adopts a well-balanced and diversified investment policy in various investment channels.
* High return: This is evident through enhancing resources and reducing liabilities as well as maintaining periodic cash dividends to certificate holders.
* Diversity: There are various mutual funds; with periodic and accumulated return; cash and accumulated daily return, quarterly periodic return, accumulated periodic return and prizes; Islamic fund; fund of funds with semi-annual return; in addition to ""Al Waed"" mutual fund for investment in debt instruments with periodic return.
Disclosure and transparency: The Funds' financial positions are published biannually in newspapers.
Control: There is dual control on the Funds by NBE and FRA as well as the auditors of each Fund.
Periodical evaluation: The investment portfolio of each fund is updated with a view to reaching the fair value for certificate's price which is published periodically in national newspapers and on NBE's website as per each fund's frequency (weekly/daily). This provides NBE customers with an easy access to the price according to which certificates are purchased and redeemed. 
Borrowing against certificates: Borrowing is available against certificates as per the applicable lending regulations.
For more details, visit the following link: 
 https://www.nbe.com.eg/NBE/E/#/AR/MultiArticle?inParams=%7B%22ArticleData%22%3A%22Articles%24MutualFundsServices%22%2C%22ArticleID%22%3A%224%22%7D
",
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to purchase,How to purchase,
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to purchase,طريقة الشراء,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to purchase.MSG,"Purchase transactions can be executed through NBE's branches, Al Ahly Net and NBE Mobile as per declared prices and according to parameters set out in each fund's subscription prospectus.",
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to purchase.MSG,يتم الشراء من خلال فروع مصرفنا او من خلال خدمة الاهلى نت وNBE mobile بالسعر المعلن للوثيقة وفقا والمحددات الواردة بنشرة إكتتاب كل صندوق.,
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to redeem,طريقة الاسترداد,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to redeem,How to redeem,
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to redeem.MSG,يتم الاسترداد من خلال فروع مصرفنا او من خلال خدمة الاهلى نت وNBE mobile بالسعر المعلن للوثيقة وفقا والمحددات الواردة بنشرة إكتتاب كل صندوق.,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.How to redeem.MSG,"The value of certificates is redeemable from NBE's branches, Al Ahly Net and NBE Mobile as per declared prices and according to parameters set out in each fund's subscription prospectus.",
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Prices of mutual fund certificates,اسعار وثائق صناديق الاستثمار,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Prices of mutual fund certificates,Prices of mutual fund certificates,
default,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Prices of mutual fund certificates.MSG,"The latest prices of certificates are available at the following link:

https://www.nbe.com.eg/NBE/E/#/AR/MultiArticle?inParams=%7B%22ArticleData%22%3A%22InvestmentPrices%24multiarMFP%22%7D ",
ar,CORP.OTHER_SERVICES.MUTUAL_FUNDS.Prices of mutual fund certificates.MSG,"يمكنكم الاطلاع على احدث سعر للوثائق من خلال زيارة الرابط التالى 

https://www.nbe.com.eg/NBE/E/#/AR/MultiArticle?inParams=%7B%22ArticleData%22%3A%22InvestmentPrices%24multiarMFP%22%7D ",
ar,CORP.PAYROLL_SERVICES.Al Ahly Payroll Card Program,"الأهلي للمرتبات على البطاقات
",
default,CORP.PAYROLL_SERVICES.Al Ahly Payroll Card Program,Al Ahly Payroll Card Program,
ar,CORP.PAYROLL_SERVICES.Al Ahly Payroll Card Program.MSG,- يوفر البنك نظام إلكتروني متكامل لتطوير أنظمة دفع وصرف المرتبات والمستحقات الدورية للسادة العاملين ، وذلك من خلال بطاقة الأهلي للمرتبات وا,
default,CORP.PAYROLL_SERVICES.Al Ahly Payroll Card Program.MSG,#NAME?,
ar,CORP.PAYROLL_SERVICES.Al Ahly Payroll Current Account Program,الأهلي للمرتبات على الحسابات,
default,CORP.PAYROLL_SERVICES.Al Ahly Payroll Current Account Program,Al Ahly Payroll Current Account Program,
default,CORP.PAYROLL_SERVICES.Al Ahly Payroll Current Account Program.MSG,"NBE has an integrated electronic system for developing systems of payment and disbursement of salaries and periodic dues for employees, where bank accounts are opened and debit cards are issued to the account holders. NBE offers Al Ahly Payroll Account program, which is among the distinguished products and innovative services introduced by the Bank to major companies and institutions for the benfit of their employees, with a view to simplifying and streamlining procedures for instant payroll payment. An institution can transfer the salaries of its employees through the Bank's secured network. This service guarantees safety and convenience, with an opportunity to offer a package of unique benefits by the Bank to the company's employees.

Advantages:

- Easy withdrawals and deposits at any time.
- Cheque-book can be issued.
- Other advantages: receiving and sending transfers, issuing debit card, online banking services.
- Al Ahly Net service (free of charge) to view accounts, certificates, savings pools, all types of loans and credit cards (subscription application shall be submitted at the branch).
- Checking the account round-the-clock through the Call Center on 19623.
",
ar,CORP.PAYROLL_SERVICES.Al Ahly Payroll Current Account Program.MSG,"يوفر البنك نظام إلكتروني متكامل لتطوير أنظمة دفع وصرف المرتبات والمستحقات الدورية للسادة العاملين بالشركة / الجهة ، وذلك من خلال فتح حساب مصرفي يصدر على قوته بطاقه خصم  لصاحب الحساب ويعد ذلك  من منتجات البنك المتميزة ومن الخدمات المستحدثة التي يوفرها ويقدمها البنك الأهلي المصري للعاملين بالشركات و الهيئات الكبرى عملا على تبسيط وتيسير إجراءات الدفع الفوري لمرتبات العاملين حيث تستطيع الهيئة تحويل مرتبات العاملين بها عبر شبكة البنك المؤمنة وتضمن لك هذه الخدمة الأمان والسهولة، مع فرصة الحصول على باقة من المزايا الفريدة التي يقدمها البنك للعاملين بالشركة / الجهة.

المميزات:

- سهولة في السحب والإيداع من وإلى رصيد الحساب في أي وقت
- إمكانية استخراج دفتر شيكات
- مميزات اخري: استقبال & ارسال حوالات، اصدار بطاقة خصم مباشر، خدمات مصرفية عبر الانترنت
- خدمة الأهلي نت المجانية للاطلاع على الحسابات والشهادات والأوعية الادخارية والقروض بأنواعها والبطاقات الائتمانية والاشتراك من خلال طلب يقدم للفرع.
- لااطلاع على الحسابات على مدار اليوم وطوال أيام الأسبوع. من خلال مركز خدمة العملاء 19623.",
ar,CORP.PAYROLL_SERVICES.Salary Advance,خدمة الراتب المقدم,
default,CORP.PAYROLL_SERVICES.Salary Advance,Salary Advance,
default,CORP.PAYROLL_SERVICES.Salary Advance.MSG,"A credit facility to customers of Al Ahly Payroll programs (corporate), whose salaries are regularly transferred to the Bank, through providing a credit limit on cards with a view to meeting customers' emergency needs arising before receiving salaries. 
Features and advantages:
- Withdrawal up to 80% above your salary in advance.
- Utilized amount is automatically repaid upon receiving salary.
- A monthly interest rate of 2.5% on the utilized amount only, on number of days basis. 
- No administrative fees.
- No subscription fees.
- Minimum income is EGP 700.
- Maximum credit limit is EGP 20,000.
- Minimum credit limit is EGP 350.
- No over limit fee.
 The card can be used in full balance for cash withdrawals and/or purchases.
Required documents:
- Service subscription application and promissory note.
- Copy of national ID.",
ar,CORP.PAYROLL_SERVICES.Salary Advance.MSG,"تسهيل ائتماني لعملاء برامج تحويل المرتبات الأهلي مرتبات شركات المحول رواتبهم على البنك بانتظام وذلك بفتح حد ائتماني على البطاقات ليلبى احتياجات العملاء لأي حالات طوارئ مفاجئة قبل ورود المرتب. 
خصائص ومميزات خدمة الراتب المقدم:
- إمكانية السحب حتى 80% زيادة عن مرتبك مقدما.
- الجزء المستخدم من الحد الائتماني يتم سداده مباشرة فور ورود المرتب.
- سعر عائد  2.05% شهريا على الجزء المستخدم فقط وعدد الأيام.
- بدون مصاريف إدارية.
- بدون مصاريف اشتراك.
- الحد الادنى للدخل 700 جم.
- أقصي حد ائتماني يمكن منحه  20 الف جم.
- الحد الادنى للحد الائتمانى 350 جم.
- بدون عمولة تجاوز.
- حرية استخدام البطاقة بكامل الرصيد سواء في السحب النقدي أوالمشتريات.
المستندات المطلوبة:
- طلب الاشتراك في الخدمة وسند أدني
- صورة بطاقة الرقم القومي
",
ar,CORP.SMES.Al Ahly for Non-Financial Services,الأهلي للخدمات غير المالية,
default,CORP.SMES.Al Ahly for Non-Financial Services,Al Ahly for Non-Financial Services,
default,CORP.SMES.Banking Services SMEs,Banking Services SMEs,
ar,CORP.SMES.Banking Services SMEs,الخدمات المصرفية المشروعات الصغيرة والمتوسطة,
default,CORP.SMES.Digital Banking,Digital Banking,
ar,CORP.SMES.Digital Banking,الخدمات الالكترونية,
ar,CORP.SMES.Medium Enterprise Units,وحدات المشروعات المتوسطة,
default,CORP.SMES.Medium Enterprise Units,Medium Enterprise Units,
ar,CORP.SMES.Small Enterprise Sectors,قطاعات المشروعات الصغيرة,
default,CORP.SMES.Small Enterprise Sectors,Small Enterprise Sectors,
default,Corporate,Corporate,
ar,Corporate,شركات,
ar,CorporateMenuMsg,مرحبًا بكم في المساعد الرقمي للشركات بالبنك الأهلي المصري ، اسأل عن استفسارك مباشرة أو اختر من بين الخدمات التالية,
